Data;Ano;Mês;Vendedor;Cliente;Região;Produto;Valor
07/04/2019;2019;abr;Alon;Maryanna Rosales;Norte;Power BI;R$ 300,00
08/04/2019;2019;abr;Paulo;Diogo Coutinho;Sudeste;VBA;R$ 600,00
08/04/2019;2019;abr;Diego;Rômulo Fecha;Sul;VBA;R$ 600,00
08/04/2019;2019;abr;Alon;Raiane Eduardo;Norte;Python;R$ 450,00
09/04/2019;2019;abr;Alon;Samir Fernando;Norte;Python;R$ 450,00
09/04/2019;2019;abr;Gabriel;Vitória Neviani;Centro-Oeste;Python;R$ 450,00
09/04/2019;2019;abr;Gabriel;Edgard Sergio;Centro-Oeste;Power BI;R$ 300,00
09/04/2019;2019;abr;Gabriel;Igor Lopes;Norte;Power BI;R$ 300,00
10/04/2019;2019;abr;Gabriel;Millena Maria;Sudeste;Power BI;R$ 300,00
10/04/2019;2019;abr;João;Amanda Sone;Centro-Oeste;Python;R$ 450,00
11/04/2019;2019;abr;Gabriel;Wellington Tsuyoshi;Sul;Python;R$ 450,00
11/04/2019;2019;abr;Alon;Paulo Rosolia;Sul;Excel;R$ 500,00
11/04/2019;2019;abr;Alon;Izabella César;Sul;Python;R$ 450,00
11/04/2019;2019;abr;Alon;Alex Fróes;Centro-Oeste;VBA;R$ 600,00
11/04/2019;2019;abr;Gabriel;Hannah Hudson;Centro-Oeste;Python;R$ 450,00
13/04/2019;2019;abr;Paulo;Vívian Clara;Nordeste;Python;R$ 450,00
14/04/2019;2019;abr;Gabriel;Evelyn Benvinda;Norte;VBA;R$ 600,00
14/04/2019;2019;abr;Diego;Davi Rubim;Sudeste;Python;R$ 450,00
14/04/2019;2019;abr;Paulo;Julia Cossich;Norte;VBA;R$ 600,00
14/04/2019;2019;abr;Gabriel;Tácio Yehudah;Norte;Power BI;R$ 300,00
15/04/2019;2019;abr;Paulo;Cassandra Monte;Sudeste;Python;R$ 450,00
16/04/2019;2019;abr;Paulo;José Stellet;Norte;Excel;R$ 500,00
16/04/2019;2019;abr;Marcus;Kallena Madeira;Centro-Oeste;Power BI;R$ 300,00
16/04/2019;2019;abr;Marcus;Sebastião Augusto;Norte;Power BI;R$ 300,00
16/04/2019;2019;abr;Marcus;Luana Paula;Nordeste;Excel;R$ 500,00
17/04/2019;2019;abr;Gabriel;Enrico Spata;Nordeste;Python;R$ 450,00
17/04/2019;2019;abr;Diego;Athos Luiza;Nordeste;Excel;R$ 500,00
17/04/2019;2019;abr;Gabriel;Michel Cruz;Sudeste;VBA;R$ 600,00
17/04/2019;2019;abr;Paulo;Lara Gouveia;Sul;Python;R$ 450,00
17/04/2019;2019;abr;Alon;Domenik Rotava;Sudeste;Excel;R$ 500,00
17/04/2019;2019;abr;João;Daniella Ferreira;Norte;Python;R$ 450,00
17/04/2019;2019;abr;Paulo;Raquel Vilachã;Norte;VBA;R$ 600,00
18/04/2019;2019;abr;Gabriel;Lázaro Fragoso;Norte;VBA;R$ 600,00
18/04/2019;2019;abr;Alon;Millena Paes;Centro-Oeste;Excel;R$ 500,00
18/04/2019;2019;abr;Alon;Rafael Gouvêa;Sul;Excel;R$ 500,00
19/04/2019;2019;abr;Alon;Daniel Bachini;Centro-Oeste;Power BI;R$ 300,00
19/04/2019;2019;abr;João;Flávio Corrêa;Nordeste;Power BI;R$ 300,00
19/04/2019;2019;abr;João;Raiane Lencastre;Nordeste;Excel;R$ 500,00
19/04/2019;2019;abr;Paulo;Julliana Cabral;Sudeste;VBA;R$ 600,00
19/04/2019;2019;abr;Paulo;Rhanna Neiva;Sul;Python;R$ 450,00
20/04/2019;2019;abr;João;Micaele Mathias;Centro-Oeste;Excel;R$ 500,00
21/04/2019;2019;abr;Alon;Julliana Magalhaes;Sudeste;Excel;R$ 500,00
21/04/2019;2019;abr;Gabriel;Walter Carvalhal;Sul;Power BI;R$ 300,00
22/04/2019;2019;abr;Alon;Dayane Kranz;Centro-Oeste;VBA;R$ 600,00
22/04/2019;2019;abr;Paulo;Antonio Borba;Sudeste;Excel;R$ 500,00
22/04/2019;2019;abr;Paulo;Sylvia Siqueira;Norte;Excel;R$ 500,00
22/04/2019;2019;abr;Diego;Luiza Priscilla;Norte;Excel;R$ 500,00
22/04/2019;2019;abr;Diego;Alex Moura;Norte;VBA;R$ 600,00
23/04/2019;2019;abr;Gabriel;Christian Moraes;Nordeste;Python;R$ 450,00
23/04/2019;2019;abr;Diego;Ighor Jundi;Nordeste;Python;R$ 450,00
23/04/2019;2019;abr;Gabriel;Francyne Tavares;Nordeste;Power BI;R$ 300,00
23/04/2019;2019;abr;Gabriel;Marianne Kalaf;Sudeste;VBA;R$ 600,00
23/04/2019;2019;abr;Gabriel;Graziela Neiva;Norte;VBA;R$ 600,00
24/04/2019;2019;abr;Gabriel;Gerald Guilherme;Sul;VBA;R$ 600,00
24/04/2019;2019;abr;Diego;Yasmine Lencastre;Centro-Oeste;VBA;R$ 600,00
25/04/2019;2019;abr;Alon;Alex Magalhães;Sudeste;VBA;R$ 600,00
25/04/2019;2019;abr;Marcus;Izabelle Penedo;Centro-Oeste;Power BI;R$ 300,00
26/04/2019;2019;abr;Paulo;Karen Monte;Norte;Power BI;R$ 300,00
27/04/2019;2019;abr;Alon;Gabryela Tiradentes;Nordeste;VBA;R$ 600,00
27/04/2019;2019;abr;João;Jônatas Otavio;Centro-Oeste;Python;R$ 450,00
27/04/2019;2019;abr;João;Yuske Sant'Anna;Norte;Python;R$ 450,00
27/04/2019;2019;abr;João;Matheus Carneiro;Sul;Python;R$ 450,00
28/04/2019;2019;abr;João;Cassandra Aragão;Sudeste;Power BI;R$ 300,00
28/04/2019;2019;abr;Alon;Aledio Portella;Centro-Oeste;Power BI;R$ 300,00
28/04/2019;2019;abr;Marcus;Mylla Benvinda;Sudeste;Power BI;R$ 300,00
29/04/2019;2019;abr;João;Brenno Andréa;Sudeste;Python;R$ 450,00
29/04/2019;2019;abr;Alon;Thayli Ferreirinha;Norte;VBA;R$ 600,00
29/04/2019;2019;abr;Paulo;Anna Bakman;Centro-Oeste;Python;R$ 450,00
29/04/2019;2019;abr;Alon;Henrique Caetano;Sudeste;VBA;R$ 600,00
30/04/2019;2019;abr;Gabriel;Érico Brandão;Centro-Oeste;Power BI;R$ 300,00
30/04/2019;2019;abr;Paulo;Dayane Fontenele;Norte;VBA;R$ 600,00
30/04/2019;2019;abr;Diego;Edson Cavalcanti;Sudeste;Python;R$ 450,00
01/05/2019;2019;mai;Marcus;Yohanan Carrera;Norte;Power BI;R$ 300,00
01/05/2019;2019;mai;Paulo;Frederico Franciele;Sudeste;Excel;R$ 500,00
01/05/2019;2019;mai;Alon;Aledio Fonseca;Sudeste;Excel;R$ 500,00
02/05/2019;2019;mai;Marcus;Thayná Caldas;Norte;Python;R$ 450,00
02/05/2019;2019;mai;Gabriel;Emmanuel Bogossian;Sudeste;Excel;R$ 500,00
02/05/2019;2019;mai;Alon;Thainá Tostes;Norte;Excel;R$ 500,00
02/05/2019;2019;mai;Marcus;Fabricio Machado;Sul;Excel;R$ 500,00
02/05/2019;2019;mai;Paulo;Cecília Sofia;Sul;Python;R$ 450,00
03/05/2019;2019;mai;João;Fátima Rossi;Sudeste;Excel;R$ 500,00
03/05/2019;2019;mai;João;Constantino Amorim;Sudeste;Excel;R$ 500,00
03/05/2019;2019;mai;Paulo;Beatriz Lopes;Centro-Oeste;Python;R$ 450,00
03/05/2019;2019;mai;Paulo;Taila Otavio;Sudeste;Excel;R$ 500,00
04/05/2019;2019;mai;Gabriel;Rhanna Blumgrund;Sudeste;VBA;R$ 600,00
04/05/2019;2019;mai;Alon;Christine Ognibene;Norte;Python;R$ 450,00
06/05/2019;2019;mai;Marcus;Luana Kranz;Sudeste;Power BI;R$ 300,00
06/05/2019;2019;mai;João;Lohany Senderowicz;Norte;Python;R$ 450,00
06/05/2019;2019;mai;Paulo;Mirian Dalforne;Sul;Python;R$ 450,00
07/05/2019;2019;mai;Marcus;Alexandra Sara;Centro-Oeste;Power BI;R$ 300,00
07/05/2019;2019;mai;Alon;Thayane Rodino;Sudeste;Power BI;R$ 300,00
07/05/2019;2019;mai;Paulo;Yla Silva;Sudeste;VBA;R$ 600,00
07/05/2019;2019;mai;Marcus;Wellington Kalaf;Sudeste;Python;R$ 450,00
07/05/2019;2019;mai;Paulo;Marianne Maués;Sudeste;Excel;R$ 500,00
08/05/2019;2019;mai;Alon;Douglas Gabrielen;Sudeste;Power BI;R$ 300,00
08/05/2019;2019;mai;João;Pietro Trinta;Sudeste;VBA;R$ 600,00
08/05/2019;2019;mai;Marcus;Edson Viana;Norte;Python;R$ 450,00
08/05/2019;2019;mai;Marcus;Samuel Stellet;Norte;Power BI;R$ 300,00
09/05/2019;2019;mai;Gabriel;Thais Marinho;Sudeste;Excel;R$ 500,00
09/05/2019;2019;mai;Marcus;Geani Pisani;Sudeste;Excel;R$ 500,00
09/05/2019;2019;mai;Alon;Nathália Baldanzi;Sudeste;Power BI;R$ 300,00
09/05/2019;2019;mai;Diego;Stella Penna;Sudeste;VBA;R$ 600,00
10/05/2019;2019;mai;Diego;Jose Campos;Sul;Python;R$ 450,00
10/05/2019;2019;mai;Marcus;Izadora Mizrahy;Sudeste;VBA;R$ 600,00
10/05/2019;2019;mai;Marcus;Leonardo Benvinda;Sudeste;Excel;R$ 500,00
10/05/2019;2019;mai;João;Roger Mendes;Nordeste;Power BI;R$ 300,00
10/05/2019;2019;mai;Marcus;Gabriella Stellet;Sul;Power BI;R$ 300,00
11/05/2019;2019;mai;Gabriel;Raíza Barroso;Sudeste;VBA;R$ 600,00
11/05/2019;2019;mai;Alon;Cynthia Salomao;Nordeste;VBA;R$ 600,00
11/05/2019;2019;mai;Diego;Ruan Rayol;Sul;VBA;R$ 600,00
14/05/2019;2019;mai;Diego;Rodrigo Smolarek;Sudeste;Excel;R$ 500,00
14/05/2019;2019;mai;Gabriel;Arnaldo Rubio;Centro-Oeste;VBA;R$ 600,00
14/05/2019;2019;mai;João;Stephanie Cristina;Nordeste;Python;R$ 450,00
14/05/2019;2019;mai;Paulo;Beatriz Azevedo;Centro-Oeste;Python;R$ 450,00
14/05/2019;2019;mai;Paulo;Isabella Gabriel;Sudeste;Excel;R$ 500,00
15/05/2019;2019;mai;Marcus;Yuske Sone;Sul;Python;R$ 450,00
16/05/2019;2019;mai;Paulo;Camille Sofia;Sul;Power BI;R$ 300,00
16/05/2019;2019;mai;João;Bernardo Huon;Centro-Oeste;Power BI;R$ 300,00
16/05/2019;2019;mai;Marcus;Ives Muniz;Norte;Python;R$ 450,00
17/05/2019;2019;mai;Paulo;Catarina Marcio;Sudeste;Excel;R$ 500,00
17/05/2019;2019;mai;Gabriel;Rafael Neves;Nordeste;Excel;R$ 500,00
18/05/2019;2019;mai;João;Michele Soibelman;Nordeste;Excel;R$ 500,00
18/05/2019;2019;mai;Marcus;Samir Baldanzi;Centro-Oeste;Python;R$ 450,00
19/05/2019;2019;mai;Alon;Giuseppe Nobili;Centro-Oeste;Power BI;R$ 300,00
19/05/2019;2019;mai;Marcus;Leticia Hermsdorff;Norte;Excel;R$ 500,00
19/05/2019;2019;mai;Diego;Sylvio Victor;Centro-Oeste;Power BI;R$ 300,00
19/05/2019;2019;mai;João;Adrian Tiradentes;Nordeste;Python;R$ 450,00
20/05/2019;2019;mai;João;Wen Fracalossi;Sudeste;Python;R$ 450,00
20/05/2019;2019;mai;Gabriel;Daniele Mosqueira;Centro-Oeste;VBA;R$ 600,00
20/05/2019;2019;mai;Marcus;Cinthia Brendalina;Nordeste;Python;R$ 450,00
20/05/2019;2019;mai;Gabriel;Cristiane Domingues;Centro-Oeste;Excel;R$ 500,00
21/05/2019;2019;mai;Gabriel;Izadora La;Sudeste;VBA;R$ 600,00
21/05/2019;2019;mai;Gabriel;Dayna Crespo;Sudeste;Word;R$ 600,00
21/05/2019;2019;mai;Paulo;Gisely Mercês;Centro-Oeste;Word;R$ 500,00
22/05/2019;2019;mai;Alon;Giulia Moutinho;Norte;Word;R$ 500,00
22/05/2019;2019;mai;Gabriel;Walace Paes;Centro-Oeste;Word;R$ 300,00
22/05/2019;2019;mai;Gabriel;Tayane Roberto;Centro-Oeste;Word;R$ 600,00
23/05/2019;2019;mai;Diego;Jade Sant'Anna;Sul;Word;R$ 600,00
23/05/2019;2019;mai;João;Flávio Tostes;Centro-Oeste;Word;R$ 300,00
23/05/2019;2019;mai;João;Walace Brasil;Norte;Word;R$ 500,00
23/05/2019;2019;mai;Diego;Bernard Pflueger;Sul;Word;R$ 500,00
23/05/2019;2019;mai;Diego;Geam Paulo;Norte;Word;R$ 500,00
23/05/2019;2019;mai;Marcus;Christine Cravo;Norte;Word;R$ 500,00
23/05/2019;2019;mai;Marcus;Eliane Fuchs;Centro-Oeste;Power BI;R$ 300,00
23/05/2019;2019;mai;Gabriel;Vitor Fernandez;Centro-Oeste;Word;R$ 450,00
24/05/2019;2019;mai;Marcus;Guilherme Villar;Centro-Oeste;Power BI;R$ 300,00
24/05/2019;2019;mai;Marcus;Stephanie Limp;Centro-Oeste;Power BI;R$ 300,00
24/05/2019;2019;mai;Marcus;Murillo Yumi;Centro-Oeste;Power BI;R$ 300,00
24/05/2019;2019;mai;Gabriel;Drielly Gonçalves;Norte;Excel;R$ 500,00
25/05/2019;2019;mai;Paulo;Stephanie La;Sudeste;Excel;R$ 500,00
25/05/2019;2019;mai;Gabriel;Cristiane Duarte;Sudeste;Python;R$ 450,00
26/05/2019;2019;mai;Marcus;Fernanda Campos;Centro-Oeste;Power BI;R$ 300,00
26/05/2019;2019;mai;Diego;Luísa Bachini;Centro-Oeste;Python;R$ 450,00
26/05/2019;2019;mai;Diego;Taiza Rabelo;Centro-Oeste;Python;R$ 450,00
27/05/2019;2019;mai;Marcus;Flávio Amor;Nordeste;Excel;R$ 500,00
27/05/2019;2019;mai;Alon;Mauro Piccinini;Nordeste;Excel;R$ 500,00
27/05/2019;2019;mai;Paulo;Eduardo Lopez;Sul;VBA;R$ 600,00
27/05/2019;2019;mai;Gabriel;Raiza Dourado;Sudeste;Python;R$ 450,00
28/05/2019;2019;mai;Alon;Raquel Zacharias;Sudeste;VBA;R$ 600,00
28/05/2019;2019;mai;Marcus;Raiam Carrera;Norte;Word;R$ 600,00
28/05/2019;2019;mai;Diego;Davi Gracio;Sul;Word;R$ 450,00
28/05/2019;2019;mai;Marcus;Rodney Ognibene;Sudeste;Word;R$ 300,00
29/05/2019;2019;mai;Paulo;Wesley Freixo;Sudeste;Word;R$ 500,00
29/05/2019;2019;mai;João;Jeferson Bello;Centro-Oeste;Word;R$ 600,00
29/05/2019;2019;mai;João;Kaio Machado;Nordeste;Word;R$ 450,00
30/05/2019;2019;mai;Diego;Bianca Yosef;Sudeste;VBA;R$ 600,00
30/05/2019;2019;mai;Diego;Nathália Abramovitz;Centro-Oeste;Power BI;R$ 300,00
30/05/2019;2019;mai;Marcus;Rodrigo Silveira;Norte;Python;R$ 450,00
30/05/2019;2019;mai;Marcus;Dalvan Yehudah;Sul;Python;R$ 450,00
30/05/2019;2019;mai;Diego;Nathalie Jose;Norte;Excel;R$ 500,00
30/05/2019;2019;mai;Diego;Carlos Cristine;Centro-Oeste;VBA;R$ 600,00
30/05/2019;2019;mai;Diego;Marjorie Gomes;Centro-Oeste;Power BI;R$ 300,00
30/05/2019;2019;mai;Marcus;Leandro Siqueira;Sudeste;Excel;R$ 500,00
31/05/2019;2019;mai;Alon;Wendela Tassara;Norte;Excel;R$ 500,00
31/05/2019;2019;mai;Diego;Camilla Benvinda;Sul;Power BI;R$ 300,00
01/06/2019;2019;jun;Diego;Naiara Nuñez;Sudeste;Power BI;R$ 300,00
01/06/2019;2019;jun;João;Lara Aziz;Sudeste;VBA;R$ 600,00
01/06/2019;2019;jun;Marcus;Rhanna Ladogano;Centro-Oeste;Python;R$ 450,00
02/06/2019;2019;jun;Gabriel;Zilma Bailly;Centro-Oeste;Python;R$ 450,00
03/06/2019;2019;jun;Gabriel;Francyne Cavalca;Norte;VBA;R$ 600,00
03/06/2019;2019;jun;Diego;Fabiane Portillo;Norte;Power BI;R$ 300,00
03/06/2019;2019;jun;João;Alexandra Mollica;Sudeste;VBA;R$ 600,00
03/06/2019;2019;jun;Diego;Fellipe Cavalca;Sudeste;Power BI;R$ 300,00
04/06/2019;2019;jun;Diego;Carlos Roberto;Centro-Oeste;Power BI;R$ 300,00
05/06/2019;2019;jun;Alon;Leticia Yang;Centro-Oeste;VBA;R$ 600,00
05/06/2019;2019;jun;Alon;Julio Fioretti;Sudeste;VBA;R$ 600,00
06/06/2019;2019;jun;Marcus;Teresa Alves;Sudeste;Excel;R$ 500,00
06/06/2019;2019;jun;Diego;Michele Nogueira;Sul;Power BI;R$ 300,00
06/06/2019;2019;jun;Diego;Norman Carrera;Sul;Python;R$ 450,00
06/06/2019;2019;jun;Alon;Katarine Ferrer;Centro-Oeste;VBA;R$ 600,00
06/06/2019;2019;jun;Marcus;Jackson Caldas;Sudeste;Excel;R$ 500,00
06/06/2019;2019;jun;João;Marília Vilhena;Sudeste;Excel;R$ 500,00
07/06/2019;2019;jun;Paulo;Roger Salomão;Sudeste;VBA;R$ 600,00
07/06/2019;2019;jun;Diego;Bárbara Brendalina;Sul;Power BI;R$ 300,00
07/06/2019;2019;jun;Diego;Barbara Barreto;Nordeste;Python;R$ 450,00
07/06/2019;2019;jun;Gabriel;Marcela Fernando;Nordeste;Excel;R$ 500,00
08/06/2019;2019;jun;Gabriel;Barbara Emmerick;Nordeste;Python;R$ 450,00
08/06/2019;2019;jun;Paulo;Marisol Carrera;Centro-Oeste;Excel;R$ 500,00
08/06/2019;2019;jun;Diego;Isabelle Espíndola;Norte;VBA;R$ 600,00
08/06/2019;2019;jun;Alon;Tiago Victor;Nordeste;VBA;R$ 600,00
09/06/2019;2019;jun;Alon;Jonas Marino;Sudeste;VBA;R$ 600,00
09/06/2019;2019;jun;Marcus;Marcela Paes;Centro-Oeste;Power BI;R$ 300,00
09/06/2019;2019;jun;Diego;Emanuella Henriques;Nordeste;Python;R$ 450,00
10/06/2019;2019;jun;João;Thaisa Rangel;Norte;Power BI;R$ 300,00
10/06/2019;2019;jun;Marcus;Rilson Sena;Sul;Python;R$ 450,00
10/06/2019;2019;jun;João;Etiene Bittencourt;Centro-Oeste;Python;R$ 450,00
11/06/2019;2019;jun;Paulo;Gizele Erthal;Centro-Oeste;Python;R$ 450,00
11/06/2019;2019;jun;Paulo;Raíza Baptista;Sudeste;VBA;R$ 600,00
12/06/2019;2019;jun;Diego;Rodney Mateus;Sudeste;Python;R$ 450,00
12/06/2019;2019;jun;Alon;Jose Bakman;Norte;Python;R$ 450,00
12/06/2019;2019;jun;Marcus;Tainah Hermano;Centro-Oeste;Power BI;R$ 300,00
12/06/2019;2019;jun;Paulo;Natália Barrionuevo;Sul;Python;R$ 450,00
12/06/2019;2019;jun;Marcus;Samir Monte;Sudeste;Power BI;R$ 300,00
13/06/2019;2019;jun;Marcus;Joel Kohn;Centro-Oeste;Power BI;R$ 300,00
13/06/2019;2019;jun;João;Renan Caffaro;Centro-Oeste;Python;R$ 450,00
13/06/2019;2019;jun;Marcus;Yasmini Andrade;Sul;Power BI;R$ 300,00
13/06/2019;2019;jun;Paulo;Wesley Delmas;Norte;Excel;R$ 500,00
14/06/2019;2019;jun;Marcus;John Monteiro;Norte;Power BI;R$ 300,00
15/06/2019;2019;jun;Marcus;Anderson Moulin;Centro-Oeste;Power BI;R$ 300,00
15/06/2019;2019;jun;Gabriel;Aledio Mercês;Nordeste;Python;R$ 450,00
15/06/2019;2019;jun;Paulo;Alexandra Gabriel;Nordeste;Excel;R$ 500,00
15/06/2019;2019;jun;Marcus;Cleberson Bogossian;Sudeste;Power BI;R$ 300,00
16/06/2019;2019;jun;Gabriel;Caroll Varanda;Centro-Oeste;Python;R$ 450,00
16/06/2019;2019;jun;Alon;Livia Fioretti;Nordeste;Python;R$ 450,00
16/06/2019;2019;jun;Alon;Vitória Bruna;Nordeste;Excel;R$ 500,00
16/06/2019;2019;jun;Marcus;Walter Rebelo;Centro-Oeste;Power BI;R$ 300,00
16/06/2019;2019;jun;Marcus;Raul Filiphe;Sul;Power BI;R$ 300,00
17/06/2019;2019;jun;Marcus;Philipe Pinto;Nordeste;Power BI;R$ 300,00
17/06/2019;2019;jun;Alon;Cleo Hermano;Nordeste;Python;R$ 450,00
17/06/2019;2019;jun;Paulo;Norbertho Heleno;Nordeste;Power BI;R$ 300,00
18/06/2019;2019;jun;Gabriel;Joel Portella;Sul;Python;R$ 450,00
18/06/2019;2019;jun;Diego;Caroline Akerman;Sudeste;VBA;R$ 600,00
18/06/2019;2019;jun;Alon;Cassio Roberto;Sudeste;Power BI;R$ 300,00
19/06/2019;2019;jun;Marcus;Lázaro Sofia;Sudeste;Excel;R$ 500,00
19/06/2019;2019;jun;Paulo;Saranna Cassabian;Norte;Excel;R$ 500,00
19/06/2019;2019;jun;Alon;Yasser Guedes;Norte;Excel;R$ 500,00
19/06/2019;2019;jun;Diego;Yohanan Tkotz;Nordeste;Power BI;R$ 300,00
19/06/2019;2019;jun;Marcus;Raiane Rubio;Sul;Python;R$ 450,00
20/06/2019;2019;jun;Alon;Natali Fasano;Sul;Power BI;R$ 300,00
21/06/2019;2019;jun;Marcus;Talissa Yang;Sul;Python;R$ 450,00
21/06/2019;2019;jun;Diego;Joao Bretas;Sudeste;VBA;R$ 600,00
22/06/2019;2019;jun;Paulo;Emilaine Torres;Sul;Python;R$ 450,00
22/06/2019;2019;jun;Alon;Nathália Espinosa;Sudeste;VBA;R$ 600,00
22/06/2019;2019;jun;Diego;Jamile Campelo;Norte;Excel;R$ 500,00
23/06/2019;2019;jun;Gabriel;Monique Lucas;Sudeste;Python;R$ 450,00
23/06/2019;2019;jun;Marcus;Murillo César;Norte;VBA;R$ 600,00
23/06/2019;2019;jun;Diego;Tatiana Tkotz;Norte;Excel;R$ 500,00
24/06/2019;2019;jun;Alon;Renan Fioravante;Norte;Python;R$ 450,00
24/06/2019;2019;jun;Diego;Eliane Silva;Nordeste;Python;R$ 450,00
24/06/2019;2019;jun;João;Rodney Flávia;Nordeste;Python;R$ 450,00
24/06/2019;2019;jun;João;Tayla Rosario;Norte;VBA;R$ 600,00
24/06/2019;2019;jun;Marcus;Soraia Titonelli;Sudeste;Python;R$ 450,00
24/06/2019;2019;jun;Diego;Jayme Botelho;Sudeste;Python;R$ 450,00
25/06/2019;2019;jun;Paulo;Aledio Essaber;Nordeste;Power BI;R$ 300,00
26/06/2019;2019;jun;Alon;Jéssica Faria;Norte;Power BI;R$ 300,00
26/06/2019;2019;jun;João;Natali Jalles;Centro-Oeste;Python;R$ 450,00
26/06/2019;2019;jun;Marcus;Sandy Ferreirinha;Nordeste;Excel;R$ 500,00
27/06/2019;2019;jun;Diego;Helga Rosales;Sul;Excel;R$ 500,00
27/06/2019;2019;jun;Paulo;Stephane Bizzo;Sudeste;Excel;R$ 500,00
27/06/2019;2019;jun;Paulo;Wesley Mattos;Nordeste;Excel;R$ 500,00
28/06/2019;2019;jun;Marcus;José Brandão;Nordeste;Excel;R$ 500,00
28/06/2019;2019;jun;Alon;Giovani Malher;Sudeste;Python;R$ 450,00
28/06/2019;2019;jun;Marcus;Willian Neviani;Sul;Excel;R$ 500,00
28/06/2019;2019;jun;Marcus;Fabricio Messias;Norte;Python;R$ 450,00
28/06/2019;2019;jun;Alon;Tatiane Palhota;Nordeste;Power BI;R$ 300,00
29/06/2019;2019;jun;Gabriel;Rayane Portillo;Norte;VBA;R$ 600,00
29/06/2019;2019;jun;Gabriel;Thaisa Rubinstein;Nordeste;Power BI;R$ 300,00
29/06/2019;2019;jun;João;Fillipe Freitas;Centro-Oeste;VBA;R$ 600,00
30/06/2019;2019;jun;Marcus;Dayane Flávia;Sul;Power BI;R$ 300,00
30/06/2019;2019;jun;Marcus;Edson Rubin;Sudeste;VBA;R$ 600,00
30/06/2019;2019;jun;Marcus;Larissa Póvoa;Sudeste;VBA;R$ 600,00
30/06/2019;2019;jun;João;Roberta Brandão;Sul;Power BI;R$ 300,00
01/07/2019;2019;jul;Marcus;Lívia Colacino;Sudeste;VBA;R$ 600,00
01/07/2019;2019;jul;Alon;Raiam Domingues;Sul;Power BI;R$ 300,00
01/07/2019;2019;jul;Marcus;Yasser Nogueira;Nordeste;Power BI;R$ 300,00
01/07/2019;2019;jul;Diego;Khaio Garambone;Nordeste;Excel;R$ 500,00
01/07/2019;2019;jul;Alon;Luísa Yosef;Nordeste;Power BI;R$ 300,00
02/07/2019;2019;jul;João;Wesley Cavadas;Norte;Excel;R$ 500,00
02/07/2019;2019;jul;Marcus;Raul Beatriz;Nordeste;Power BI;R$ 300,00
02/07/2019;2019;jul;Alon;Eduardo Chagas;Sul;Power BI;R$ 300,00
03/07/2019;2019;jul;Marcus;José Barroso;Centro-Oeste;VBA;R$ 600,00
03/07/2019;2019;jul;Diego;Giovanna Miura;Sudeste;Power BI;R$ 300,00
03/07/2019;2019;jul;Marcus;Jefferson Azeredo;Norte;VBA;R$ 600,00
03/07/2019;2019;jul;João;Fellipe Barboza;Norte;Python;R$ 450,00
03/07/2019;2019;jul;Marcus;Thaís Corrêa;Sudeste;VBA;R$ 600,00
04/07/2019;2019;jul;Marcus;Sandro Praxedes;Sudeste;Word;R$ 600,00
04/07/2019;2019;jul;Marcus;Helena Ricardo;Centro-Oeste;Word;R$ 600,00
05/07/2019;2019;jul;Gabriel;Luiz Costa;Sul;Word;R$ 600,00
05/07/2019;2019;jul;Alon;Alan Stellet;Sudeste;Word;R$ 600,00
05/07/2019;2019;jul;Alon;Átila Fernando;Sul;Python;R$ 450,00
05/07/2019;2019;jul;Gabriel;Glaucia Baldanzi;Sul;Word;R$ 600,00
05/07/2019;2019;jul;Alon;Adriano Tostes;Sudeste;Python;R$ 450,00
06/07/2019;2019;jul;Paulo;Manuela de;Sul;Python;R$ 450,00
06/07/2019;2019;jul;Gabriel;Marcella Bogossian;Norte;Word;R$ 600,00
06/07/2019;2019;jul;Paulo;Cynthia Dória;Sudeste;Word;R$ 500,00
06/07/2019;2019;jul;Gabriel;Nathan Moulin;Sudeste;Word;R$ 600,00
07/07/2019;2019;jul;João;Rojane Mello;Sul;Python;R$ 450,00
07/07/2019;2019;jul;João;Yasmin Salomao;Sul;Python;R$ 450,00
07/07/2019;2019;jul;Gabriel;Stephane Duque;Sudeste;Word;R$ 600,00
08/07/2019;2019;jul;Gabriel;Willian Messias;Nordeste;Word;R$ 500,00
08/07/2019;2019;jul;Diego;Giuseppe Barreto;Norte;Power BI;R$ 300,00
09/07/2019;2019;jul;Gabriel;Isaac Stockler;Sudeste;Word;R$ 600,00
09/07/2019;2019;jul;Gabriel;Andreia Tribuzy;Sudeste;Word;R$ 600,00
09/07/2019;2019;jul;Diego;Sara Bizzo;Centro-Oeste;Power BI;R$ 300,00
09/07/2019;2019;jul;Paulo;Iuri Tkotz;Norte;Python;R$ 450,00
09/07/2019;2019;jul;Marcus;Marcus Luis;Norte;Python;R$ 450,00
09/07/2019;2019;jul;Diego;Valmir Essaber;Sul;Power BI;R$ 300,00
10/07/2019;2019;jul;Marcus;Alexandre Paulino;Nordeste;Python;R$ 450,00
10/07/2019;2019;jul;Gabriel;Valentina Greici;Sudeste;Word;R$ 600,00
10/07/2019;2019;jul;Diego;Heitor Morgado;Norte;PowerPoint;R$ 300,00
10/07/2019;2019;jul;Alon;Filipe Abramovitz;Nordeste;Word;R$ 500,00
10/07/2019;2019;jul;Diego;Jennifer Spata;Sul;Power BI;R$ 300,00
11/07/2019;2019;jul;Marcus;Walmyr Carmo;Sudeste;Word;R$ 500,00
11/07/2019;2019;jul;Diego;Ariel Morais;Sudeste;Power BI;R$ 300,00
